2300105,千住大橋,23001,足立区千住橋戸町１１-１,139.796934,35.74243
2100207,堀切,21002,足立区千住曙町,139.817727,35.742977
2100208,牛田,21002,足立区千住曙町,139.811816,35.744555
2300106,京成関屋,23001,足立区千住曙町２-２,139.81183,35.744008
9934206,扇大橋,99342,足立区扇２-２５-７,139.770808,35.763897
9934207,高野,99342,足立区扇２-４５-１,139.770679,35.768359
2100210,小菅,21002,足立区足立２丁目,139.812935,35.759039
2100211,五反野,21002,足立区足立３丁目,139.809643,35.765852
9934210,谷在家,99342,足立区谷在家３-２０-２３,139.770043,35.788774
2800501,北綾瀬,28005,足立区谷中２丁目,139.832035,35.777117
2100214,竹ノ塚,21002,足立区竹の塚６丁目,139.790788,35.794368
2100212,梅島,21002,足立区梅田７丁目,139.797916,35.772437
9930907,六町,99309,足立区六町四丁目,139.821816,35.784963
2400207,京王永山,24002,多摩市永山１-１８-１,139.448204,35.630102
2500306,小田急永山,25003,多摩市永山１丁目,139.447943,35.629972
2500308,唐木田,25003,多摩市落合,139.411622,35.616672
2400208,京王多摩センター,24002,多摩市落合１-１０-２,139.42402,35.62518
9933401,多摩センター,99334,多摩市落合１-４８-１,139.422782,35.623724
2500307,小田急多摩センター,25003,多摩市落合１丁目,139.424298,35.624902
9930111,新御徒町,99301,台東区元浅草１-５-２,139.781958,35.707045
9930902,新御徒町,99309,台東区元浅草１-５-２,139.781958,35.707045
2800303,三ノ輪,28003,台東区三ノ輪２-１４-７,139.791485,35.729623
2800105,上野広小路,28001,台東区上野３-２９-３,139.772877,35.70768
2800306,仲御徒町,28003,台東区上野５-２４-１２,139.776138,35.706649
9930110,上野御徒町,99301,台東区上野５-２６-６,139.774332,35.707893
2800102,田原町,28001,台東区西浅草１-１-１８,139.790897,35.709897
1131320,浅草橋,11313,台東区浅草橋１丁目,139.784427,35.697403
9930216,浅草橋,99302,台東区浅草橋１丁目,139.786305,35.697451
9930112,蔵前,99301,台東区蔵前２-３-１,139.790931,35.703236
9930217,蔵前,99302,台東区蔵前２-３-１,139.790931,35.703236
2800103,稲荷町,28001,台東区東上野３-３３-１１,139.782593,35.711273
2800304,入谷,28003,台東区入谷１-６-４,139.783924,35.719862
2700204,穴守稲荷,27002,大田区羽田４-６-１１,139.746669,35.550326
2700205,天空橋,27002,大田区羽田空港１-１-２,139.75423,35.548908
9933607,天空橋,99336,大田区羽田空港１-１-２,139.75423,35.548908
9933606,整備場,99336,大田区羽田空港１-７-４,139.753366,35.555125
9933609,羽田空港第1ターミナル,99336,大田区羽田空港３-３-２,139.784653,35.549163
2700206,羽田空港第1・第2ターミナル,27002,大田区羽田空港３-３-４,139.785962,35.549809
9933610,羽田空港第2ターミナル,99336,大田区羽田空港３-４-２,139.787979,35.550734
9933608,新整備場,99336,大田区羽田空港３-５-１,139.786777,35.542773
2600603,鵜の木,26006,大田区鵜の木２-４-１,139.680554,35.575452
2600604,下丸子,26006,大田区下丸子３-７-１,139.685576,35.571397
2700111,梅屋敷,27001,大田区蒲田２-２８-１,139.728266,35.566873
2700112,京急蒲田,27001,大田区蒲田４-５０-１０,139.723681,35.560796
2700201,京急蒲田,27002,大田区蒲田４-５０-１０,139.723681,35.560796
2600515,蒲田,26005,大田区蒲田５丁目,139.714626,35.561767
2600607,蒲田,26006,大田区蒲田５丁目,139.714626,35.561767
1133230,蒲田,11332,大田区蒲田５丁目,139.716032,35.562517
9933605,昭和島,99336,大田区昭和島２-２-１,139.749918,35.570656
2600506,長原,26005,大田区上池台１-１０-１０,139.697881,35.60219
2600514,蓮沼,26005,大田区西蒲田７-１７-１,139.708544,35.564173
9930201,西馬込,99302,大田区西馬込２-１-６,139.705942,35.586859
2700203,大鳥居,27002,大田区西糀谷３-３７-１８,139.739356,35.552531
2700202,糀谷,27002,大田区西糀谷４-１３-１７,139.72962,35.5545
2600512,千鳥町,26005,大田区千鳥１-２０-１,139.69142,35.572983
2600606,矢口渡,26006,大田区多摩川１-２０-１５,139.700389,35.562462
2700110,大森町,27001,大田区大森西３-２４-７,139.732027,35.572431
1133229,大森,11332,大田区大森北１丁目,139.728079,35.588903
2700109,平和島,27001,大田区大森北６-１３-１１,139.73491,35.57868
2600513,池上,26005,大田区池上６-３-１０,139.702822,35.572025
2700113,雑色,27001,大田区仲六郷２-４２-１,139.715005,35.549725
2600109,多摩川,26001,大田区田園調布１-５３-８,139.668723,35.589591
2600209,多摩川,26002,大田区田園調布１-５３-８,139.668723,35.589591
2600601,多摩川,26006,大田区田園調布１-５３-８,139.668723,35.589591
2600108,田園調布,26001,大田区田園調布３-２５-１８,139.667356,35.596815
2600208,田園調布,26002,大田区田園調布３-２５-１８,139.667356,35.596815
2600602,沼部,26006,大田区田園調布本町２８-１,139.67326,35.582526
2600507,洗足池,26005,大田区東雪谷１-１-６,139.690896,35.599648
2600508,石川台,26005,大田区東雪谷２-２３-１,139.685063,35.596888
2600511,久が原,26005,大田区南久が原２-６-１０,139.685678,35.579499
2600509,雪が谷大塚,26005,大田区南雪谷２-２-１６,139.681083,35.592038
9933604,流通センター,99336,大田区平和島６-１-２,139.748964,35.58186
2600407,北千束,26004,大田区北千束２-１６-１,139.693303,35.606311
2600206,大岡山,26002,大田区北千束３-２７-１,139.685909,35.607456
2600408,大岡山,26004,大田区北千束３-２７-１,139.685909,35.607456
9930202,馬込,99302,大田区北馬込２-３１-９,139.711772,35.596435
2600510,御嶽山,26005,大田区北嶺町３２-１７,139.682473,35.585236
2600605,武蔵新田,26006,大田区矢口１-１８-１,139.692506,35.567806
