13,"東京都",22905,"八王子","はちおうじ","",35.655639,139.338966,109,"ＪＲ中央線快速",22,1,"ＪＲ"
13,"東京都",22881,"西八王子","にしはちおうじ","",35.656498,139.312440,109,"ＪＲ中央線快速",23,1,"ＪＲ"
13,"東京都",22787,"高尾","たかお","東京都",35.642194,139.281776,109,"ＪＲ中央線快速",24,1,"ＪＲ"
13,"東京都",22670,"小岩","こいわ","",35.732946,139.881695,110,"ＪＲ中央・総武線各駅停車",14,1,"ＪＲ"
13,"東京都",22734,"新小岩","しんこいわ","",35.716779,139.858281,110,"ＪＲ中央・総武線各駅停車",15,1,"ＪＲ"
13,"東京都",22952,"平井","ひらい","東京都",35.706447,139.842755,110,"ＪＲ中央・総武線各駅停車",16,1,"ＪＲ"
13,"東京都",22612,"亀戸","かめいど","",35.697587,139.826090,110,"ＪＲ中央・総武線各駅停車",17,1,"ＪＲ"
13,"東京都",22640,"錦糸町","きんしちょう","",35.696421,139.813952,110,"ＪＲ中央・総武線各駅停車",18,1,"ＪＲ"
13,"東京都",23048,"両国","りょうごく","",35.696114,139.792537,110,"ＪＲ中央・総武線各駅停車",19,1,"ＪＲ"
13,"東京都",22496,"浅草橋","あさくさばし","",35.697447,139.785982,110,"ＪＲ中央・総武線各駅停車",20,1,"ＪＲ"
13,"東京都",22492,"秋葉原","あきはばら","",35.698530,139.773095,110,"ＪＲ中央・総武線各駅停車",21,1,"ＪＲ"
13,"東京都",22582,"御茶ノ水","おちゃのみず","",35.699835,139.763790,110,"ＪＲ中央・総武線各駅停車",22,1,"ＪＲ"
13,"東京都",22758,"水道橋","すいどうばし","",35.702057,139.754512,110,"ＪＲ中央・総武線各駅停車",23,1,"ＪＲ"
13,"東京都",22507,"飯田橋","いいだばし","",35.702113,139.744847,110,"ＪＲ中央・総武線各駅停車",24,1,"ＪＲ"
13,"東京都",22520,"市ケ谷","いちがや","",35.691003,139.735598,110,"ＪＲ中央・総武線各駅停車",25,1,"ＪＲ"
13,"東京都",23041,"四ツ谷","よつや","",35.686004,139.730654,110,"ＪＲ中央・総武線各駅停車",26,1,"ＪＲ"
13,"東京都",22710,"信濃町","しなのまち","",35.680087,139.720238,110,"ＪＲ中央・総武線各駅停車",27,1,"ＪＲ"
13,"東京都",22781,"千駄ケ谷","せんだがや","",35.681198,139.711489,110,"ＪＲ中央・総武線各駅停車",28,1,"ＪＲ"
13,"東京都",23043,"代々木","よよぎ","",35.683058,139.702045,110,"ＪＲ中央・総武線各駅停車",29,1,"ＪＲ"
13,"東京都",22741,"新宿","しんじゅく","",35.690725,139.699851,110,"ＪＲ中央・総武線各駅停車",30,1,"ＪＲ"
13,"東京都",22558,"大久保","おおくぼ","東京都",35.700724,139.697378,110,"ＪＲ中央・総武線各駅停車",31,1,"ＪＲ"
13,"東京都",22936,"東中野","ひがしなかの","",35.706278,139.683602,110,"ＪＲ中央・総武線各駅停車",32,1,"ＪＲ"
